,accuracy,loss,val_accuracy,val_loss
0,0.5810173153877258,2.029360771179199,0.4728560149669647,1.5891132354736328
1,0.817776620388031,0.5227278470993042,0.8536585569381714,0.3814290761947632
2,0.8898794054985046,0.3114619851112366,0.8693941831588745,0.36649417877197266
3,0.9213424324989319,0.2253330796957016,0.9016522169113159,0.27266114950180054
4,0.919769287109375,0.22588223218917847,0.9055861234664917,0.30123206973075867
